index,id,title,description,channelTitle,tags,categoryId,duration,viewCount,likeCount,dislikeCount,commentCount,documents,Doc,Topic,Probability
3716,Kp4iD3xaTeY,Ashtanga Opening Mantra,Ihana Yoga's Jenni Morrison-Jack chants the Ashtanga opening mantra,Ihana Yoga,"ashtanga mantra, ashtanga chant, ashtanga opening chant, ashtanga opening mantra, vande gurunam",17,PT1M17S,340409.0,2275.0,64.0,11.0,"Ashtanga Opening Mantra Ihana Yoga's Jenni Morrison-Jack chants the Ashtanga opening mantra ashtanga mantra, ashtanga chant, ashtanga opening chant, ashtanga opening mantra, vande gurunam",572,6,0.9068224430084229
11189,M6rQ8t48Sl0,Day 16: Mindfulness with Caley Alyssa - 30 Days of Mindful Movement,Practice more classes free for 14 days at https://alomov.es/free-trial,Alo Yoga,"yoga, yoga class, mindful movement, alo yoga, caley alyssa, yoga flow, breathwork, meditation, meditation class, yogi, yoga teacher, 30 days of mindful movement",22,PT28M49S,17402.0,319.0,5.0,82.0,"Day 16: Mindfulness with Caley Alyssa - 30 Days of Mindful Movement Practice more classes free for 14 days at https://alomov.es/free-trial yoga, yoga class, mindful movement, alo yoga, caley alyssa, yoga flow, breathwork, meditation, meditation class, yogi, yoga teacher, 30 days of mindful movement",573,7,0.8124373555183411
6007,qUh3daQwVWc,Kundalini Meditation For Mental Control & Focus (10-min),"Kundalini Meditation - In this meditation practice, we'll be focusing on building mental control. This Quick Kundalini Kriya Meditation routine is perfect for all levels including beginners. It's an official KRI Kundalini Meditation that I experienced for the first time with my amazing Kundalini Yoga teacher Kia Miller. ",BrettLarkinYoga,"kundalini meditation, kundalini yoga, kundalini yoga meditation, kundalini kriya, meditation kundalini, kundalini meditation for mental control, kundalini meditation for focus, kundalini, kundalini meditation for beginners, meditation kundalini routine",22,PT12M42S,52888.0,1490.0,16.0,179.0,"Kundalini Meditation For Mental Control & Focus (10-min) Kundalini Meditation - In this meditation practice, we'll be focusing on building mental control. This Quick Kundalini Kriya Meditation routine is perfect for all levels including beginners. It's an official KRI Kundalini Meditation that I experienced for the first time with my amazing Kundalini Yoga teacher Kia Miller.  kundalini meditation, kundalini yoga, kundalini yoga meditation, kundalini kriya, meditation kundalini, kundalini meditation for mental control, kundalini meditation for focus, kundalini, kundalini meditation for beginners, meditation kundalini routine",574,5,0.48787450790405273
14078,Ido0fK6uBi8,Balancing Ocean Flow - Yoga With Adriene,"Beach Balancing Yoga Flow! This invigorating yoga practice will strengthen and tone while bringing balance to both mind and body. This Intermediate yoga sequence is perfect for those looking to grow and deepen their practice. Get a strong but mindful workout if that is what you seek! This practice will trim and tone. Explore presence, practice self-love and move with intention toward your edge as we synchronize movement with breath and the breath with movement. Namaste.",Yoga With Adriene,"yoga, yoga for weight loss, weight loss yoga, yoga workout, yoga at home, intermediate yoga, yoga flow, online yoga class, free yoga video, yoga with adriene, adriene mishler, yoga for strength, power yoga, yoga practice, yoga for beginners, find what feels good, yoga for stress relief, yoga fit, yoga with adrienne, vinyasa yoga, healing in yoga, yoga body, yoga booty, beach body yoga, beach body workout, yoga for core strength",26,PT25M3S,844737.0,13201.0,178.0,1120.0,"Balancing Ocean Flow - Yoga With Adriene Beach Balancing Yoga Flow! This invigorating yoga practice will strengthen and tone while bringing balance to both mind and body. This Intermediate yoga sequence is perfect for those looking to grow and deepen their practice. Get a strong but mindful workout if that is what you seek! This practice will trim and tone. Explore presence, practice self-love and move with intention toward your edge as we synchronize movement with breath and the breath with movement. Namaste. yoga, yoga for weight loss, weight loss yoga, yoga workout, yoga at home, intermediate yoga, yoga flow, online yoga class, free yoga video, yoga with adriene, adriene mishler, yoga for strength, power yoga, yoga practice, yoga for beginners, find what feels good, yoga for stress relief, yoga fit, yoga with adrienne, vinyasa yoga, healing in yoga, yoga body, yoga booty, beach body yoga, beach body workout, yoga for core strength",575,3,0.6019011735916138
8363,ei_Nm3NW_qg,CADENAS MUSCULARES - Entrevista a Fernando Jimnez   YOGA - PILATES - HIPOPRESIVOS Yoga Teraputico," Webinar GRATIS  sobre: El PSOAS-ILACO y la ESCOLIOSIS:
https://yoga-terapeutico.com/tratamiento-ejercicios-escoliosis/",Yoga Terapéutico FisiomYoga,"yoga, yoga terapeutico, dolor, yogaterapia, fisiomyoga, ejercicios para abdomen, entrenamiento, contractura, contractura muscular, dolor ingle, ejercicio fisico, ejercicio, ejercicios de estiramiento, estiramiento, estirar, mula bandha, vinyasa flow, musculos, sacroileitis, hipopresivos, pilates, dolor de rodilla, condromalacia rotuliana, tendinitis, dolor de cabeza, lumbalgia, cefalea, psoas iliaco, fascias, dolor torcico, dolor muscular, cervicalgia, tonificar, diafragma respiracion, holistico",27,PT1H13M8S,53524.0,1829.0,27.0,124.0,"CADENAS MUSCULARES - Entrevista a Fernando Jimnez   YOGA - PILATES - HIPOPRESIVOS Yoga Teraputico  Webinar GRATIS  sobre: El PSOAS-ILACO y la ESCOLIOSIS:
https://yoga-terapeutico.com/tratamiento-ejercicios-escoliosis/ yoga, yoga terapeutico, dolor, yogaterapia, fisiomyoga, ejercicios para abdomen, entrenamiento, contractura, contractura muscular, dolor ingle, ejercicio fisico, ejercicio, ejercicios de estiramiento, estiramiento, estirar, mula bandha, vinyasa flow, musculos, sacroileitis, hipopresivos, pilates, dolor de rodilla, condromalacia rotuliana, tendinitis, dolor de cabeza, lumbalgia, cefalea, psoas iliaco, fascias, dolor torcico, dolor muscular, cervicalgia, tonificar, diafragma respiracion, holistico",576,2,0.7072757482528687
3329,szhVIKiWFPE,Hatha Yoga Stunde 3 | Nitya-Yoga Live,Hatha Yoga Stunde vom 01.06.2020.,Nitya-Yoga Düsseldorf,"yoga, yoga-schule, iris, nitya-yoga, nitya, dsseldorf, meditation, meditieren, mantra, chanten, vinyasa, flow, kopfstand, asana, asanas, live, liveyoga",22,PT1H29M50S,15.0,2.0,0.0,0.0,"Hatha Yoga Stunde 3 | Nitya-Yoga Live Hatha Yoga Stunde vom 01.06.2020. yoga, yoga-schule, iris, nitya-yoga, nitya, dsseldorf, meditation, meditieren, mantra, chanten, vinyasa, flow, kopfstand, asana, asanas, live, liveyoga",577,0,0.2034977525472641
5772,s2bJPf54ZPQ,The Dark Side of Kundalini: Yogi Bhajan Controversy,"This is a follow-up to the video I posted last week, ""40 Days of Kundalini Yoga: Cult Or Powerful Practice?"" ",Sky Life,"kundalini yoga, yogi bhajan, kundalini, kundalini awakening, premka, pamela saharah dyson, yogi bhajan abuse, controversy, is kundalini a cult, cult, kundalini rising, yoga, wellness, spirituality, new age, hippies, astrology, chakras, kundalini yoga for anxiety, mantra, breathwork, white bird in a golden cage, russell brand, pranayama, abundance, controversial, cult leaders, spiritual gurus, maharishi, guru, healing, trauma, kundalini yoga and anxiety, counterculture movement, kundalini energy",22,PT18M36S,57920.0,1572.0,151.0,528.0,"The Dark Side of Kundalini: Yogi Bhajan Controversy This is a follow-up to the video I posted last week, ""40 Days of Kundalini Yoga: Cult Or Powerful Practice?""  kundalini yoga, yogi bhajan, kundalini, kundalini awakening, premka, pamela saharah dyson, yogi bhajan abuse, controversy, is kundalini a cult, cult, kundalini rising, yoga, wellness, spirituality, new age, hippies, astrology, chakras, kundalini yoga for anxiety, mantra, breathwork, white bird in a golden cage, russell brand, pranayama, abundance, controversial, cult leaders, spiritual gurus, maharishi, guru, healing, trauma, kundalini yoga and anxiety, counterculture movement, kundalini energy",578,2,0.36050182580947876
12533,DZ1PI7uL_fY,Mindful Yoga Level 2 with Nancy Boler - 9/29/20,"Common Ground offers all programs freely in the spirit of generosity. If you'd like to learn more about how we operate or want to volunteer or donate to support the teachers livelihoods and the centers operating costs, visit https://commongroundmeditation.org/about/supporting-the-center. If you donate, be sure to enter ""Nancy Boler"" in the Teacher/Fund box. 2/3 of the donation supports the teacher(s) and 1/3 supports the general operations of the center.",Common Ground Meditation Center,<no tags>,29,PT1H15M59S,87.0,13.0,0.0,0.0,"Mindful Yoga Level 2 with Nancy Boler - 9/29/20 Common Ground offers all programs freely in the spirit of generosity. If you'd like to learn more about how we operate or want to volunteer or donate to support the teachers livelihoods and the centers operating costs, visit https://commongroundmeditation.org/about/supporting-the-center. If you donate, be sure to enter ""Nancy Boler"" in the Teacher/Fund box. 2/3 of the donation supports the teacher(s) and 1/3 supports the general operations of the center. <no tags>",579,6,0.9377545714378357
2016,fUf0hagqCKY,Sleigh Ride Vinyasa Flow Yoga (Christmas Edition Day 3) | Sunshine Lendsy ,"Let's slow down Christmas this year, together. ",Sunshine Lendsy,"Yoga, Sunshine, Sunshine Lendsy, Lendsy Guivencan",19,PT27M11S,4.0,0.0,0.0,0.0,"Sleigh Ride Vinyasa Flow Yoga (Christmas Edition Day 3) | Sunshine Lendsy  Let's slow down Christmas this year, together.  Yoga, Sunshine, Sunshine Lendsy, Lendsy Guivencan",580,1,0.7166216969490051
1739,3fSIO3sogjA,30 min Vinyasa Flow For Flexibility - Slow Flow Yoga Stretch,"Enjoy a 30 minute vinyasa yoga practice for a full body deep stretch. 
 NEW ONLINE COURSE  Yoga Philosophy: Yama & Niyama  https://bit.ly/ywkyama
 GET MY MOBILE APP  500+ videos, challenges, programs & more  http://bit.ly/ytmobileapp",Yoga with Kassandra,"yoga with kassandra, full body stretch yoga, flexibility exercises, static stretching, stretching routine, glute stretches, quad stretches, dynamic stretching, yoga, slow flow yoga, yoga for flexibility, intermediate yoga, vinyasa yoga, 30 min yoga, intermediate yoga class, vinyasa flow, yoga workout, total body workout, full body stretch, yoga stretches, yoga flow, 30 minute yoga, full body yoga, vinyasa, morning yoga, power yoga, yoga for strength, yoga stretch",26,PT31M11S,297491.0,8277.0,42.0,487.0,"30 min Vinyasa Flow For Flexibility - Slow Flow Yoga Stretch Enjoy a 30 minute vinyasa yoga practice for a full body deep stretch. 
 NEW ONLINE COURSE  Yoga Philosophy: Yama & Niyama  https://bit.ly/ywkyama
 GET MY MOBILE APP  500+ videos, challenges, programs & more  http://bit.ly/ytmobileapp yoga with kassandra, full body stretch yoga, flexibility exercises, static stretching, stretching routine, glute stretches, quad stretches, dynamic stretching, yoga, slow flow yoga, yoga for flexibility, intermediate yoga, vinyasa yoga, 30 min yoga, intermediate yoga class, vinyasa flow, yoga workout, total body workout, full body stretch, yoga stretches, yoga flow, 30 minute yoga, full body yoga, vinyasa, morning yoga, power yoga, yoga for strength, yoga stretch",581,3,0.9472251534461975
3639,nsKsQkUfA5E,Ashtanga Hridaya Chapter 6 Lecture | Bams 1st Year Lecture |    6 | Bams  Lecture |,welcome friends ,Indian Ayurvedic Doctor,"Bams 1st yera Lecture, Ashtanga Hridaya, Bams class, Indian Ayurvedic doctor, bams doctor, a atomy class, Physiology class, Physiology Lecture, BAMS, Medical sciences, Lecture in Hindi, Bams lecture, Bams Student, bams Addmison, bams Counselling, Ashtanga Hridaya Chapter 2nd Lecture, Ashtanga Hridaya Chapter 3rd Lecture, Ashtanga Hridaya Chapter 5th Lecture, Ashtanga Hridaya Chapter 6 Lecture, bams Syllabus, bams Question Pepar",27,PT14M3S,5483.0,155.0,4.0,38.0,"Ashtanga Hridaya Chapter 6 Lecture | Bams 1st Year Lecture |    6 | Bams  Lecture | welcome friends  Bams 1st yera Lecture, Ashtanga Hridaya, Bams class, Indian Ayurvedic doctor, bams doctor, a atomy class, Physiology class, Physiology Lecture, BAMS, Medical sciences, Lecture in Hindi, Bams lecture, Bams Student, bams Addmison, bams Counselling, Ashtanga Hridaya Chapter 2nd Lecture, Ashtanga Hridaya Chapter 3rd Lecture, Ashtanga Hridaya Chapter 5th Lecture, Ashtanga Hridaya Chapter 6 Lecture, bams Syllabus, bams Question Pepar",582,4,0.9235293865203857
3793,vMsMaSYXRd8,The Perfect Backbend & How To Get There | Urdhva Dhanurasana in Ashtanga Yoga,Learn healthy alignment & sustainable progress in Urdhva Dhanurasana from the Ashtanga Yoga back bending sequence with Ethan Ward (Authorized Level II teacher) | Posted: August 2020,Ethan Ashtanga,"Ashtanga, Yoga, How to, Practice, Tutorial, Anatomy, Flexible, Best, Ashtanga Yoga, Primary series, Second series, Intermediate series, yoga for beginners, ashtanga yoga beginners, Sharath Jois, Sharath Backbending, Ashtanga Backbends, Ashtanga Catching, Ashtanga Drop backs, Ashtanga tick tocks, Urdhva Dhanurasana, Ashtanga urdhva dhanurasana, Kino backbending, Kino yoga, Deep back bends, Upward bow pose, yoga backbend, Bow pose, backbend sequence for beginners, Modifications, what",22,PT6M2S,2508.0,105.0,1.0,24.0,"The Perfect Backbend & How To Get There | Urdhva Dhanurasana in Ashtanga Yoga Learn healthy alignment & sustainable progress in Urdhva Dhanurasana from the Ashtanga Yoga back bending sequence with Ethan Ward (Authorized Level II teacher) | Posted: August 2020 Ashtanga, Yoga, How to, Practice, Tutorial, Anatomy, Flexible, Best, Ashtanga Yoga, Primary series, Second series, Intermediate series, yoga for beginners, ashtanga yoga beginners, Sharath Jois, Sharath Backbending, Ashtanga Backbends, Ashtanga Catching, Ashtanga Drop backs, Ashtanga tick tocks, Urdhva Dhanurasana, Ashtanga urdhva dhanurasana, Kino backbending, Kino yoga, Deep back bends, Upward bow pose, yoga backbend, Bow pose, backbend sequence for beginners, Modifications, what",583,3,0.9608230590820312
